Concept,Rel,Feature,Frequency,上级类别,下级类别
鳗鱼,需要,需要-海水,3.0,动物,水生动物
鳗鱼,需要,需要-呼吸,3.0,动物,水生动物
鳗鱼,需要,需要-空气,3.0,动物,水生动物
鳗鱼,需要,需要-烹饪,3.0,动物,水生动物
鳗鱼,有,有-电,3.0,动物,水生动物
鳗鱼,有,有-多种种类,3.0,动物,水生动物
鳗鱼,有,有-锋利的牙齿,3.0,动物,水生动物
鳗鱼,有,有-鳞,3.0,动物,水生动物
鳗鱼,有,有-身体,3.0,动物,水生动物
鳗鱼,可以,可以-观赏,2.0,动物,水生动物
鳗鱼,可以,可以-烤,2.0,动物,水生动物
鳗鱼,是,是-海鲜,2.0,动物,水生动物
鳗鱼,是,是-软的,2.0,动物,水生动物
鳗鱼,是,是-条状的,2.0,动物,水生动物
鳗鱼,是,是-长的,2.0,动物,水生动物
鳗鱼,需要,需要-饲养,2.0,动物,水生动物
鳗鱼,有,有-刺,2.0,动物,水生动物
鳗鱼,有,有-蛋白质,2.0,动物,水生动物
鳗鱼,有,有-胡子,2.0,动物,水生动物
鳗鱼,有,有-皮肤,2.0,动物,水生动物
鳗鱼,有,有-肉,2.0,动物,水生动物
鳗鱼,有,有-头,2.0,动物,水生动物
鳗鱼,有,有-鱼骨,2.0,动物,水生动物
满天星,是,是-花,19.6551724137931,植物,花草
满天星,需要,需要-水,18.6206896551724,植物,花草
满天星,可以,可以-观赏,16.551724137931,植物,花草
满天星,是,是-植物,15.5172413793104,植物,花草
满天星,需要,需要-阳光,15.5172413793104,植物,花草
满天星,需要,需要-空气,11.3793103448276,植物,花草
满天星,有,有-叶子,11.3793103448276,植物,花草
满天星,像,像-星星,9.31034482758621,植物,花草
满天星,可以,可以-送礼,8.27586206896552,植物,花草
满天星,需要,需要-种植,8.27586206896552,植物,花草
满天星,是,是-白色的,7.24137931034483,植物,花草
满天星,是,是-好看的,7.24137931034483,植物,花草
满天星,是,是-香的,7.24137931034483,植物,花草
满天星,需要,需要-土,7.24137931034483,植物,花草
满天星,有,有-多种颜色,7.24137931034483,植物,花草
满天星,有,有-茎,7.24137931034483,植物,花草
满天星,可以,可以-插花,5.17241379310345,植物,花草
满天星,是,是-小的,5.17241379310345,植物,花草
满天星,有,有-根,5.17241379310345,植物,花草
满天星,像,像-草,4.13793103448276,植物,花草
满天星,需要,需要-营养,4.13793103448276,植物,花草
满天星,有,有-花瓣,4.13793103448276,植物,花草
满天星,是,是-粉红色的,3.10344827586207,植物,花草
满天星,有,有-光,3.10344827586207,植物,花草
满天星,可以,可以-买卖,2.06896551724138,植物,花草
满天星,是,是-药,2.06896551724138,植物,花草
满天星,像,像-繁星,2.06896551724138,植物,花草
满天星,像,像-小雏菊,2.06896551724138,植物,花草
满天星,像,像-薰衣草,2.06896551724138,植物,花草
满天星,需要,需要-肥料,2.06896551724138,植物,花草
满天星,需要,需要-修剪,2.06896551724138,植物,花草
满天星,有,有-花语,2.06896551724138,植物,花草
满天星,有,有-枝条,2.06896551724138,植物,花草
螨虫,是,是-虫,17.0,动物,昆虫
螨虫,是,是-有害的,11.0,动物,昆虫
螨虫,是,是-小的,7.0,动物,昆虫
螨虫,是,是-生物,6.0,动物,昆虫
螨虫,是,是-动物,5.0,动物,昆虫
螨虫,是,是-恶心的,5.0,动物,昆虫
螨虫,是,是-细菌,5.0,动物,昆虫
螨虫,需要,需要-食物,5.0,动物,昆虫
螨虫,有,有-脚,5.0,动物,昆虫
螨虫,是,是-昆虫,4.0,动物,昆虫
螨虫,有,有-触角,4.0,动物,昆虫
螨虫,是,是-白色的,3.0,动物,昆虫
螨虫,是,是-微生物,3.0,动物,昆虫
螨虫,有,有-毒,3.0,动物,昆虫
螨虫,有,有-身体,3.0,动物,昆虫
螨虫,其他,其他-害怕,2.0,动物,昆虫
螨虫,是,是-不可见的,2.0,动物,昆虫
螨虫,是,是-讨厌的,2.0,动物,昆虫
螨虫,需要,需要-除螨仪,2.0,动物,昆虫
螨虫,需要,需要-水,2.0,动物,昆虫
螨虫,需要,需要-消灭,2.0,动物,昆虫
螨虫,有,有-腿,2.0,动物,昆虫
蔓越莓,是,是-食物,28.0645161290323,植物,水果
蔓越莓,是,是-水果,16.4516129032258,植物,水果
蔓越莓,是,是-红色的,15.4838709677419,植物,水果
蔓越莓,需要,需要-阳光,12.5806451612903,植物,水果
蔓越莓,需要,需要-采摘,11.6129032258065,植物,水果
蔓越莓,需要,需要-水,11.6129032258065,植物,水果
蔓越莓,需要,需要-种植,10.6451612903226,植物,水果
蔓越莓,有,有-果肉,10.6451612903226,植物,水果
蔓越莓,像,像-草莓,9.67741935483871,植物,水果
蔓越莓,是,是-甜的,7.74193548387097,植物,水果
蔓越莓,是,是-植物,7.74193548387097,植物,水果
蔓越莓,需要,需要-土,6.7741935483871,植物,水果
蔓越莓,有,有-果实,6.7741935483871,植物,水果
蔓越莓,是,是-酸的,5.80645161290323,植物,水果
蔓越莓,有,有-皮,5.80645161290323,植物,水果
蔓越莓,可以,可以-买卖,4.83870967741935,植物,水果
蔓越莓,像,像-葡萄干,4.83870967741935,植物,水果
蔓越莓,像,像-樱桃,4.83870967741935,植物,水果
蔓越莓,有,有-叶子,4.83870967741935,植物,水果
蔓越莓,是,是-药,3.87096774193548,植物,水果
蔓越莓,像,像-葡萄,3.87096774193548,植物,水果
蔓越莓,需要,需要-空气,3.87096774193548,植物,水果
蔓越莓,需要,需要-晾干,3.87096774193548,植物,水果
蔓越莓,有,有-多种颜色,3.87096774193548,植物,水果
蔓越莓,有,有-根,3.87096774193548,植物,水果
蔓越莓,有,有-茎,3.87096774193548,植物,水果
蔓越莓,有,有-糖,3.87096774193548,植物,水果
蔓越莓,有,有-籽,3.87096774193548,植物,水果
蔓越莓,是,是-紫色的,2.90322580645161,植物,水果
蔓越莓,像,像-蓝莓,2.90322580645161,植物,水果
蔓越莓,需要,需要-清洗,2.90322580645161,植物,水果
蔓越莓,有,有-多种型号,2.90322580645161,植物,水果
蔓越莓,有,有-多种种类,2.90322580645161,植物,水果
蔓越莓,有,有-花,2.90322580645161,植物,水果
蔓越莓,有,有-营养,2.90322580645161,植物,水果
蔓越莓,可以,可以-做蛋糕,1.93548387096774,植物,水果
蔓越莓,是,是-香的,1.93548387096774,植物,水果
蔓越莓,是,是-圆形,1.93548387096774,植物,水果
蔓越莓,像,像-枸杞,1.93548387096774,植物,水果
蔓越莓,像,像-红枣,1.93548387096774,植物,水果
蔓越莓,需要,需要-营养,1.93548387096774,植物,水果
蔓越莓,有,有-多种产地,1.93548387096774,植物,水果
蔓越莓,有,有-多种味道,1.93548387096774,植物,水果
蔓越莓,有,有-维生素,1.93548387096774,植物,水果
芒果,是,是-食物,28.9655172413793,植物,水果
芒果,是,是-水果,21.7241379310345,植物,水果
芒果,是,是-黄色的,19.6551724137931,植物,水果
芒果,有,有-果核,16.551724137931,植物,水果
芒果,有,有-果肉,14.4827586206896,植物,水果
芒果,是,是-甜的,13.448275862069,植物,水果
芒果,有,有-皮,12.4137931034483,植物,水果
芒果,需要,需要-剥开,11.3793103448276,植物,水果
芒果,需要,需要-水,7.24137931034483,植物,水果
芒果,需要,需要-种植,6.20689655172414,植物,水果
芒果,是,是-香的,5.17241379310345,植物,水果
芒果,需要,需要-空气,5.17241379310345,植物,水果
芒果,可以,可以-买卖,4.13793103448276,植物,水果
芒果,是,是-好吃的,4.13793103448276,植物,水果
芒果,是,是-绿色的,4.13793103448276,植物,水果
芒果,是,是-热带的,4.13793103448276,植物,水果
芒果,像,像-橄榄球,4.13793103448276,植物,水果
芒果,需要,需要-采摘,4.13793103448276,植物,水果
芒果,需要,需要-阳光,4.13793103448276,植物,水果
芒果,是,是-金黄色的,3.10344827586207,植物,水果
芒果,是,是-金色的,3.10344827586207,植物,水果
芒果,像,像-橘子,3.10344827586207,植物,水果
芒果,有,有-多种种类,3.10344827586207,植物,水果
芒果,可以,可以-罐头,2.06896551724138,植物,水果
芒果,其他,其他-不可多吃,2.06896551724138,植物,水果
芒果,是,是-清香的,2.06896551724138,植物,水果
芒果,是,是-酸的,2.06896551724138,植物,水果
芒果,是,是-植物,2.06896551724138,植物,水果
芒果,像,像-肾脏,2.06896551724138,植物,水果
芒果,像,像-月亮,2.06896551724138,植物,水果
芒果,需要,需要-清洗,2.06896551724138,植物,水果
芒果,需要,需要-土,2.06896551724138,植物,水果
芒果,有,有-蛋白质,2.06896551724138,植物,水果
芒果,有,有-维生素,2.06896551724138,植物,水果
芒果,有,有-味道,2.06896551724138,植物,水果
蟒蛇,需要,需要-食物,23.6170212765957,动物,陆生动物
蟒蛇,是,是-动物,22.9787234042553,动物,陆生动物
蟒蛇,可以,可以-爬,11.4893617021277,动物,陆生动物
蟒蛇,像,像-绳子,11.4893617021277,动物,陆生动物
蟒蛇,需要,需要-水,11.4893617021277,动物,陆生动物
蟒蛇,是,是-蛇,10.2127659574468,动物,陆生动物
蟒蛇,有,有-眼睛,10.2127659574468,动物,陆生动物
蟒蛇,有,有-毒,8.29787234042553,动物,陆生动物
蟒蛇,是,是-长的,7.65957446808511,动物,陆生动物
蟒蛇,需要,需要-空气,7.65957446808511,动物,陆生动物
蟒蛇,有,有-牙齿,7.65957446808511,动物,陆生动物
蟒蛇,有,有-尾巴,6.38297872340426,动物,陆生动物
蟒蛇,可以,可以-捕猎,5.74468085106383,动物,陆生动物
蟒蛇,有,有-嘴巴,5.74468085106383,动物,陆生动物
蟒蛇,是,是-可怕的,5.10638297872341,动物,陆生动物
蟒蛇,是,是-爬行类,5.10638297872341,动物,陆生动物
蟒蛇,是,是-肉食类,5.10638297872341,动物,陆生动物
蟒蛇,需要,需要-睡觉,5.10638297872341,动物,陆生动物
蟒蛇,有,有-鳞,5.10638297872341,动物,陆生动物
蟒蛇,有,有-皮肤,5.10638297872341,动物,陆生动物
蟒蛇,是,是-凶的,4.46808510638298,动物,陆生动物
蟒蛇,有,有-舌头,4.46808510638298,动物,陆生动物
蟒蛇,有,有-身体,4.46808510638298,动物,陆生动物
蟒蛇,可以,可以-吃人,3.82978723404255,动物,陆生动物
蟒蛇,是,是-大的,3.82978723404255,动物,陆生动物
蟒蛇,是,是-冷血类,3.82978723404255,动物,陆生动物
蟒蛇,需要,需要-冬眠,3.82978723404255,动物,陆生动物
蟒蛇,需要,需要-远离,3.82978723404255,动物,陆生动物
蟒蛇,有,有-花纹,3.82978723404255,动物,陆生动物
蟒蛇,有,有-头,3.82978723404255,动物,陆生动物
蟒蛇,可以,可以-动,3.19148936170213,动物,陆生动物
蟒蛇,可以,可以-蠕动,3.19148936170213,动物,陆生动物
蟒蛇,可以,可以-咬,3.19148936170213,动物,陆生动物
蟒蛇,可以,可以-咬人,3.19148936170213,动物,陆生动物
蟒蛇,是,是-软的,3.19148936170213,动物,陆生动物
蟒蛇,需要,需要-呼吸,3.19148936170213,动物,陆生动物
蟒蛇,是,是-危险的,2.5531914893617,动物,陆生动物
蟒蛇,可以,可以-伤人,1.91489361702128,动物,陆生动物
蟒蛇,是,是-食物,1.91489361702128,动物,陆生动物
蟒蛇,是,是-药,1.91489361702128,动物,陆生动物
蟒蛇,像,像-龙,1.91489361702128,动物,陆生动物
蟒蛇,像,像-眼镜蛇,1.91489361702128,动物,陆生动物
蟒蛇,需要,需要-保护,1.91489361702128,动物,陆生动物
蟒蛇,有,有-蛇信子,1.91489361702128,动物,陆生动物
蟒蛇,可以,可以-缠绕,1.27659574468085,动物,陆生动物
蟒蛇,可以,可以-杀人,1.27659574468085,动物,陆生动物
蟒蛇,可以,可以-吞食小动物,1.27659574468085,动物,陆生动物
蟒蛇,可以,可以-游泳,1.27659574468085,动物,陆生动物
蟒蛇,是,是-变温的,1.27659574468085,动物,陆生动物
蟒蛇,是,是-光滑的,1.27659574468085,动物,陆生动物
蟒蛇,像,像-电线杆,1.27659574468085,动物,陆生动物
蟒蛇,像,像-泥鳅,1.27659574468085,动物,陆生动物
蟒蛇,像,像-蚯蚓,1.27659574468085,动物,陆生动物
蟒蛇,像,像-树干,1.27659574468085,动物,陆生动物
蟒蛇,像,像-水管,1.27659574468085,动物,陆生动物
蟒蛇,像,像-水蛇,1.27659574468085,动物,陆生动物
蟒蛇,需要,需要-肉,1.27659574468085,动物,陆生动物
蟒蛇,需要,需要-小心,1.27659574468085,动物,陆生动物
蟒蛇,需要,需要-阳光,1.27659574468085,动物,陆生动物
蟒蛇,有,有-多种花纹,1.27659574468085,动物,陆生动物
蟒蛇,有,有-多种种类,1.27659574468085,动物,陆生动物
蟒蛇,有,有-蛇皮,1.27659574468085,动物,陆生动物
蟒蛇,有,有-蛇信,1.27659574468085,动物,陆生动物
猫砂,像,像-沙,9.31034482758621,人造物,工具
猫砂,需要,需要-清理,8.27586206896552,人造物,工具
猫砂,可以,可以-买卖,6.20689655172414,人造物,工具
猫砂,是,是-颗粒的,5.17241379310345,人造物,工具
猫砂,是,是-用品,5.17241379310345,人造物,工具
猫砂,有,有-多种颜色,5.17241379310345,人造物,工具
猫砂,可以,可以-清洁,4.13793103448276,人造物,工具
猫砂,其他,其他-宠物,4.13793103448276,人造物,工具
猫砂,需要,需要-更换,4.13793103448276,人造物,工具
猫砂,可以,可以-吸水,3.10344827586207,人造物,工具
猫砂,可以,可以-使用,2.06896551724138,人造物,工具
猫砂,可以,可以-养猫,2.06896551724138,人造物,工具
猫砂,是,是-白色的,2.06896551724138,人造物,工具
猫砂,是,是-臭的,2.06896551724138,人造物,工具
猫砂,是,是-工具,2.06896551724138,人造物,工具
猫砂,像,像-猫粮,2.06896551724138,人造物,工具
猫砂,像,像-泥土,2.06896551724138,人造物,工具
猫砂,像,像-沙滩,2.06896551724138,人造物,工具
猫砂,需要,需要-铲,2.06896551724138,人造物,工具
猫砂,有,有-味道,2.06896551724138,人造物,工具
猫头鹰,是,是-动物,23.0,动物,鸟
猫头鹰,有,有-眼睛,20.0,动物,鸟
猫头鹰,可以,可以-飞,18.0,动物,鸟
猫头鹰,是,是-鸟,17.0,动物,鸟
猫头鹰,有,有-翅膀,17.0,动物,鸟
猫头鹰,需要,需要-食物,16.0,动物,鸟
猫头鹰,像,像-猫,13.0,动物,鸟
猫头鹰,有,有-羽毛,10.0,动物,鸟
猫头鹰,有,有-嘴巴,10.0,动物,鸟
猫头鹰,是,是-晚上的,8.0,动物,鸟
猫头鹰,需要,需要-睡觉,8.0,动物,鸟
猫头鹰,可以,可以-捕猎,7.0,动物,鸟
猫头鹰,有,有-大眼睛,7.0,动物,鸟
猫头鹰,其他,其他-哈利波特,5.0,动物,鸟
猫头鹰,需要,需要-保护,5.0,动物,鸟
猫头鹰,需要,需要-老鼠,5.0,动物,鸟
猫头鹰,有,有-毛,5.0,动物,鸟
猫头鹰,像,像-鹰,4.0,动物,鸟
猫头鹰,需要,需要-空气,4.0,动物,鸟
猫头鹰,有,有-爪子,4.0,动物,鸟
猫头鹰,是,是-禽类,3.0,动物,鸟
猫头鹰,是,是-凶的,3.0,动物,鸟
猫头鹰,是,是-有益的,3.0,动物,鸟
猫头鹰,像,像-老鹰,3.0,动物,鸟
猫头鹰,需要,需要-水,3.0,动物,鸟
猫头鹰,可以,可以-捕老鼠,2.0,动物,鸟
猫头鹰,可以,可以-夜视,2.0,动物,鸟
猫头鹰,是,是-可爱的,2.0,动物,鸟
猫头鹰,是,是-生物,2.0,动物,鸟
猫头鹰,需要,需要-栖息地,2.0,动物,鸟
猫头鹰,有,有-鼻子,2.0,动物,鸟
猫头鹰,有,有-尖嘴巴,2.0,动物,鸟
猫头鹰,有,有-脚,2.0,动物,鸟
毛豆,是,是-食物,30.0,植物,蔬菜
毛豆,是,是-绿色的,18.6206896551724,植物,蔬菜
毛豆,有,有-毛,12.4137931034483,植物,蔬菜
毛豆,是,是-植物,11.3793103448276,植物,蔬菜
毛豆,需要,需要-水,11.3793103448276,植物,蔬菜
毛豆,有,有-豆荚,10.3448275862069,植物,蔬菜
毛豆,需要,需要-剥开,9.31034482758621,植物,蔬菜
毛豆,需要,需要-土,8.27586206896552,植物,蔬菜
毛豆,是,是-豆,7.24137931034483,植物,蔬菜
毛豆,需要,需要-阳光,7.24137931034483,植物,蔬菜
毛豆,需要,需要-种植,7.24137931034483,植物,蔬菜
毛豆,像,像-黄豆,6.20689655172414,植物,蔬菜
毛豆,有,有-豆子,6.20689655172414,植物,蔬菜
毛豆,有,有-皮,6.20689655172414,植物,蔬菜
毛豆,可以,可以-炒,5.17241379310345,植物,蔬菜
毛豆,像,像-豌豆,5.17241379310345,植物,蔬菜
毛豆,需要,需要-空气,5.17241379310345,植物,蔬菜
毛豆,有,有-果实,4.13793103448276,植物,蔬菜
毛豆,有,有-种子,4.13793103448276,植物,蔬菜
毛豆,是,是-扁的,3.10344827586207,植物,蔬菜
毛豆,像,像-大豆,3.10344827586207,植物,蔬菜
毛豆,像,像-绿豆,3.10344827586207,植物,蔬菜
毛豆,需要,需要-肥料,3.10344827586207,植物,蔬菜
毛豆,需要,需要-煮,3.10344827586207,植物,蔬菜
毛豆,有,有-根,3.10344827586207,植物,蔬菜
毛豆,有,有-茎,3.10344827586207,植物,蔬菜
毛豆,有,有-壳,3.10344827586207,植物,蔬菜
毛豆,有,有-叶子,3.10344827586207,植物,蔬菜
毛豆,可以,可以-下酒,2.06896551724138,植物,蔬菜
毛豆,是,是-好吃的,2.06896551724138,植物,蔬菜
毛豆,是,是-蔬菜,2.06896551724138,植物,蔬菜
毛豆,是,是-咸的,2.06896551724138,植物,蔬菜
毛豆,是,是-圆形,2.06896551724138,植物,蔬菜
毛豆,像,像-豆角,2.06896551724138,植物,蔬菜
毛豆,像,像-荷兰豆,2.06896551724138,植物,蔬菜
毛豆,像,像-花生,2.06896551724138,植物,蔬菜
毛豆,像,像-毛毛虫,2.06896551724138,植物,蔬菜
毛豆,像,像-皂角,2.06896551724138,植物,蔬菜
毛豆,像,像-珍珠,2.06896551724138,植物,蔬菜
毛豆,需要,需要-氧气,2.06896551724138,植物,蔬菜
毛驴,是,是-动物,21.7241379310345,动物,陆生动物
毛驴,像,像-马,16.551724137931,动物,陆生动物
毛驴,有,有-毛,11.3793103448276,动物,陆生动物
毛驴,可以,可以-骑,9.31034482758621,动物,陆生动物
毛驴,需要,需要-饲养,9.31034482758621,动物,陆生动物
毛驴,有,有-尾巴,9.31034482758621,动物,陆生动物
毛驴,需要,需要-食物,8.27586206896552,动物,陆生动物
毛驴,可以,可以-拉磨,5.17241379310345,动物,陆生动物
毛驴,像,像-骡子,5.17241379310345,动物,陆生动物
毛驴,是,是-哺乳类,4.13793103448276,动物,陆生动物
毛驴,需要,需要-水,4.13793103448276,动物,陆生动物
毛驴,有,有-腿,4.13793103448276,动物,陆生动物
毛驴,有,有-眼睛,4.13793103448276,动物,陆生动物
毛驴,是,是-灰色的,3.10344827586207,动物,陆生动物
毛驴,需要,需要-爱护,3.10344827586207,动物,陆生动物
毛驴,需要,需要-空气,3.10344827586207,动物,陆生动物
毛驴,有,有-皮肤,3.10344827586207,动物,陆生动物
毛驴,有,有-四肢,3.10344827586207,动物,陆生动物
毛驴,有,有-蹄子,3.10344827586207,动物,陆生动物
毛驴,有,有-嘴巴,3.10344827586207,动物,陆生动物
毛驴,可以,可以-繁衍,2.06896551724138,动物,陆生动物
毛驴,可以,可以-跑,2.06896551724138,动物,陆生动物
毛驴,其他,其他-阿凡提,2.06896551724138,动物,陆生动物
毛驴,是,是-笨的,2.06896551724138,动物,陆生动物
毛驴,是,是-工具,2.06896551724138,动物,陆生动物
毛驴,是,是-黑色的,2.06896551724138,动物,陆生动物
毛驴,是,是-家养的,2.06896551724138,动物,陆生动物
毛驴,是,是-可爱的,2.06896551724138,动物,陆生动物
毛驴,是,是-牲畜,2.06896551724138,动物,陆生动物
毛驴,是,是-食物,2.06896551724138,动物,陆生动物
毛驴,像,像-车,2.06896551724138,动物,陆生动物
毛驴,像,像-牛,2.06896551724138,动物,陆生动物
毛驴,需要,需要-栖息地,2.06896551724138,动物,陆生动物
毛驴,有,有-鼻子,2.06896551724138,动物,陆生动物
毛驴,有,有-耳朵,2.06896551724138,动物,陆生动物
毛驴,有,有-脚,2.06896551724138,动物,陆生动物
毛毛虫,是,是-虫,21.2903225806452,动物,昆虫
毛毛虫,需要,需要-食物,18.3870967741936,动物,昆虫
毛毛虫,是,是-动物,16.4516129032258,动物,昆虫
毛毛虫,可以,可以-爬,13.5483870967742,动物,昆虫
毛毛虫,有,有-毛,12.5806451612903,动物,昆虫
毛毛虫,需要,需要-水,11.6129032258065,动物,昆虫
毛毛虫,是,是-昆虫,10.6451612903226,动物,昆虫
毛毛虫,可以,可以-动,9.67741935483871,动物,昆虫
毛毛虫,可以,可以-蠕动,9.67741935483871,动物,昆虫
