Concept,Rel,Feature,Frequency,
菊花,有,有-多种型号,2.90322580645161,
菊花,是,是-好看的,1.93548387096774,
菊花,是,是-红色的,1.93548387096774,
菊花,像,像-葵花,1.93548387096774,
菊花,像,像-芍药,1.93548387096774,
菊花,像,像-太阳花,1.93548387096774,
菊花,像,像-银耳,1.93548387096774,
菊花,需要,需要-呼吸,1.93548387096774,
菊花,需要,需要-营养,1.93548387096774,
橘子汽水,可以,可以-饮用,27.0967741935484,
橘子汽水,是,是-饮料,25.1612903225806,
橘子汽水,是,是-水,15.4838709677419,
橘子汽水,有,有-气泡,11.6129032258065,
橘子汽水,是,是-甜的,8.70967741935484,
橘子汽水,是,是-液体,8.70967741935484,
橘子汽水,需要,需要-冷藏,8.70967741935484,
橘子汽水,有,有-二氧化碳,7.74193548387097,
橘子汽水,可以,可以-解渴,6.7741935483871,
橘子汽水,是,是-橘子味的,6.7741935483871,
橘子汽水,是,是-汽水,6.7741935483871,
橘子汽水,需要,需要-制造,6.7741935483871,
橘子汽水,有,有-橘子味,6.7741935483871,
橘子汽水,像,像-可乐,5.80645161290323,
橘子汽水,像,像-雪碧,5.80645161290323,
橘子汽水,需要,需要-橘子,4.83870967741935,
橘子汽水,可以,可以-买卖,3.87096774193548,
橘子汽水,是,是-橙色的,3.87096774193548,
橘子汽水,像,像-橙汁,3.87096774193548,
橘子汽水,有,有-多种颜色,3.87096774193548,
橘子汽水,是,是-果汁,2.90322580645161,
橘子汽水,是,是-碳酸饮料,2.90322580645161,
橘子汽水,有,有-橘子味道,2.90322580645161,
橘子汽水,有,有-汽,2.90322580645161,
橘子汽水,有,有-色素,2.90322580645161,
橘子汽水,有,有-添加剂,2.90322580645161,
橘子汽水,其他,其他-芬达,1.93548387096774,
橘子汽水,是,是-不健康的,1.93548387096774,
橘子汽水,是,是-凉爽的,1.93548387096774,
橘子汽水,是,是-能量,1.93548387096774,
橘子汽水,像,像-气泡水,1.93548387096774,
橘子汽水,需要,需要-瓶子,1.93548387096774,
橘子汽水,需要,需要-容器,1.93548387096774,
橘子汽水,需要,需要-吸管,1.93548387096774,
橘子汽水,需要,需要-榨,1.93548387096774,
橘子汽水,有,有-包装,1.93548387096774,
橘子汽水,有,有-多种型号,1.93548387096774,
橘子汽水,有,有-多种种类,1.93548387096774,
橘子汽水,有,有-糖,1.93548387096774,
卷笔刀,可以,可以-削铅笔,23.2258064516129,
卷笔刀,是,是-文具,19.3548387096774,
卷笔刀,是,是-刀,18.3870967741936,
卷笔刀,有,有-多种样式,7.74193548387097,
卷笔刀,可以,可以-买卖,6.7741935483871,
卷笔刀,是,是-工具,6.7741935483871,
卷笔刀,可以,可以-使用,3.87096774193548,
卷笔刀,可以,可以-削笔,3.87096774193548,
卷笔刀,是,是-学习用品,3.87096774193548,
卷笔刀,像,像-盒子,3.87096774193548,
卷笔刀,需要,需要-手动,3.87096774193548,
卷笔刀,需要,需要-制造,3.87096774193548,
卷笔刀,有,有-刀刃,3.87096774193548,
卷笔刀,有,有-多种型号,3.87096774193548,
卷笔刀,可以,可以-娱乐,2.90322580645161,
卷笔刀,是,是-锋利的,2.90322580645161,
卷笔刀,是,是-金属,2.90322580645161,
卷笔刀,是,是-硬的,2.90322580645161,
卷笔刀,需要,需要-铅笔,2.90322580645161,
卷笔刀,需要,需要-小心,2.90322580645161,
卷笔刀,需要,需要-转动,2.90322580645161,
卷笔刀,有,有-刀片,2.90322580645161,
卷笔刀,有,有-多种颜色,2.90322580645161,
卷笔刀,可以,可以-卷笔,1.93548387096774,
卷笔刀,是,是-削铅笔的工具,1.93548387096774,
卷笔刀,像,像-方块,1.93548387096774,
卷笔刀,像,像-绞肉机,1.93548387096774,
卷笔刀,像,像-水果刀,1.93548387096774,
卷笔刀,像,像-剃须刀,1.93548387096774,
卷笔刀,需要,需要-清理,1.93548387096774,
卷笔刀,需要,需要-设计,1.93548387096774,
卷笔刀,有,有-齿轮,1.93548387096774,
卷笔刀,有,有-多种种类,1.93548387096774,
卷饼,是,是-食物,28,
卷饼,有,有-面粉,14,
卷饼,是,是-饼,11,
卷饼,是,是-面食,8,
卷饼,可以,可以-饱腹,7,
卷饼,需要,需要-制造,7,
卷饼,有,有-肉,7,
卷饼,有,有-菜,6,
卷饼,是,是-北方的,5,
卷饼,是,是-早餐,5,
卷饼,像,像-春卷,5,
卷饼,需要,需要-油,5,
卷饼,有,有-蔬菜,5,
卷饼,有,有-调料,5,
卷饼,是,是-圆形,4,
卷饼,像,像-煎饼,4,
卷饼,有,有-皮,4,
卷饼,可以,可以-买卖,3,
卷饼,是,是-好吃的,3,
卷饼,是,是-早上的,3,
卷饼,像,像-被子,3,
卷饼,像,像-大饼,3,
卷饼,需要,需要-水,3,
卷饼,有,有-饼皮,3,
卷饼,有,有-酱料,3,
卷饼,是,是-卷的,2,
卷饼,是,是-能量,2,
卷饼,像,像-手抓饼,2,
卷饼,有,有-火腿肠,2,
卷饼,有,有-夹心,2,
卷饼,有,有-土豆,2,
卷饼,有,有-味道,2,
卷饼,有,有-馅儿,2,
卷帘,像,像-窗帘,7,
卷帘,是,是-帘子,6,
卷帘,有,有-布,6,
卷帘,需要,需要-清洗,5,
卷帘,其他,其他-窗户,4,
卷帘,其他,其他-门,4,
卷帘,是,是-金属,4,
卷帘,是,是-饰品,4,
卷帘,是,是-装饰,4,
卷帘,有,有-帘子,4,
卷帘,有,有-绳子,4,
卷帘,可以,可以-隔离,3,
卷帘,是,是-家居用品,3,
卷帘,需要,需要-安装,3,
卷帘,需要,需要-挂,3,
卷帘,有,有-珠子,3,
卷帘,可以,可以-保护,2,
卷帘,可以,可以-挡风,2,
卷帘,可以,可以-防盗,2,
卷帘,可以,可以-买卖,2,
卷帘,可以,可以-使用,2,
卷帘,其他,其他-卷帘大将,2,
卷帘,是,是-合成的,2,
卷帘,是,是-卷的,2,
卷帘,像,像-百叶窗,2,
卷帘,像,像-床帘,2,
卷帘,像,像-门帘,2,
卷帘,像,像-幕布,2,
卷帘,需要,需要-拉动,2,
卷帘,需要,需要-制造,2,
卷帘,需要,需要-组装,2,
卷筒纸,是,是-纸,21.7241379310345,
卷筒纸,可以,可以-擦,13.448275862069,
卷筒纸,是,是-白色的,12.4137931034483,
卷筒纸,是,是-圆柱形,10.3448275862069,
卷筒纸,是,是-生活用品,8.27586206896552,
卷筒纸,需要,需要-制造,8.27586206896552,
卷筒纸,是,是-卫生用品,7.24137931034483,
卷筒纸,需要,需要-木材,6.20689655172414,
卷筒纸,有,有-卷筒,6.20689655172414,
卷筒纸,可以,可以-买卖,5.17241379310345,
卷筒纸,可以,可以-清洁,4.13793103448276,
卷筒纸,有,有-多种厚度,4.13793103448276,
卷筒纸,有,有-多种型号,4.13793103448276,
卷筒纸,有,有-多种长度,4.13793103448276,
卷筒纸,可以,可以-擦手,3.10344827586207,
卷筒纸,可以,可以-擦桌子,3.10344827586207,
卷筒纸,是,是-软的,3.10344827586207,
卷筒纸,是,是-圆形,3.10344827586207,
卷筒纸,像,像-卫生纸,3.10344827586207,
卷筒纸,需要,需要-消毒,3.10344827586207,
卷筒纸,有,有-多种颜色,3.10344827586207,
卷筒纸,可以,可以-被使用,2.06896551724138,
卷筒纸,可以,可以-擦屁股,2.06896551724138,
卷筒纸,可以,可以-使用,2.06896551724138,
卷筒纸,可以,可以-吸水,2.06896551724138,
卷筒纸,可以,可以-写字,2.06896551724138,
卷筒纸,是,是-必需品,2.06896551724138,
卷筒纸,是,是-黄色的,2.06896551724138,
卷筒纸,是,是-木的,2.06896551724138,
卷筒纸,是,是-用品,2.06896551724138,
卷筒纸,像,像-笔筒,2.06896551724138,
卷筒纸,需要,需要-节约,2.06896551724138,
卷筒纸,需要,需要-卷起来,2.06896551724138,
卷筒纸,需要,需要-漂白,2.06896551724138,
卷筒纸,需要,需要-水,2.06896551724138,
卷筒纸,有,有-多种品牌,2.06896551724138,
卷筒纸,有,有-多种形状,2.06896551724138,
卷筒纸,有,有-很多层,2.06896551724138,
卷心菜,是,是-蔬菜,26,
卷心菜,是,是-食物,24,
卷心菜,需要,需要-水,19,
卷心菜,需要,需要-阳光,16,
卷心菜,有,有-叶子,16,
卷心菜,是,是-绿色的,14,
卷心菜,像,像-白菜,13,
卷心菜,是,是-植物,11,
卷心菜,需要,需要-土,11,
卷心菜,需要,需要-空气,9,
卷心菜,有,有-根,8,
卷心菜,需要,需要-种植,7,
卷心菜,有,有-营养,5,
卷心菜,可以,可以-炒,4,
卷心菜,需要,需要-肥料,4,
卷心菜,有,有-茎,4,
卷心菜,有,有-维生素,4,
卷心菜,可以,可以-生吃,3,
卷心菜,是,是-草本类,3,
卷心菜,像,像-包菜,3,
卷心菜,像,像-花,3,
卷心菜,像,像-球,3,
卷心菜,需要,需要-清洗,3,
卷心菜,有,有-多种种类,3,
卷心菜,有,有-叶绿素,3,
卷心菜,可以,可以-拌,2,
卷心菜,可以,可以-凉拌,2,
卷心菜,是,是-白色的,2,
卷心菜,是,是-甘蓝,2,
卷心菜,是,是-健康的,2,
卷心菜,是,是-圆形,2,
卷心菜,像,像-洋葱,2,
卷心菜,需要,需要-采摘,2,
卷心菜,有,有-菜心,2,
卷心菜,有,有-多种颜色,2,
卷心菜,有,有-很多层,2,
卷心菜,有,有-纤维,2,
卷心菜,有,有-汁水,2,
卷心菜,有,有-种子,2,
决明子,是,是-药,22.7586206896552,
决明子,是,是-植物,14.4827586206896,
决明子,是,是-中药,12.4137931034483,
决明子,需要,需要-阳光,12.4137931034483,
决明子,可以,可以-冲泡,10.3448275862069,
决明子,可以,可以-明目,9.31034482758621,
决明子,是,是-种子,9.31034482758621,
决明子,需要,需要-水,7.24137931034483,
决明子,需要,需要-土,7.24137931034483,
决明子,需要,需要-采摘,6.20689655172414,
决明子,需要,需要-种植,6.20689655172414,
决明子,是,是-茶,5.17241379310345,
决明子,像,像-豆子,5.17241379310345,
决明子,可以,可以-饮用,4.13793103448276,
决明子,是,是-苦的,4.13793103448276,
决明子,需要,需要-制造,4.13793103448276,
决明子,有,有-果实,4.13793103448276,
决明子,可以,可以-降血压,3.10344827586207,
决明子,可以,可以-通便,3.10344827586207,
决明子,是,是-食物,3.10344827586207,
决明子,像,像-草,3.10344827586207,
决明子,像,像-麦子,3.10344827586207,
决明子,需要,需要-清洗,3.10344827586207,
决明子,有,有-壳,3.10344827586207,
决明子,可以,可以-降血脂,2.06896551724138,
决明子,可以,可以-利尿,2.06896551724138,
决明子,可以,可以-清肝,2.06896551724138,
决明子,是,是-豆,2.06896551724138,
决明子,是,是-干的,2.06896551724138,
决明子,是,是-颗粒的,2.06896551724138,
决明子,像,像-咖啡豆,2.06896551724138,
决明子,像,像-绿豆,2.06896551724138,
决明子,像,像-米,2.06896551724138,
决明子,像,像-沙,2.06896551724138,
决明子,像,像-芝麻,2.06896551724138,
决明子,需要,需要-空气,2.06896551724138,
决明子,有,有-根,2.06896551724138,
决明子,有,有-茎,2.06896551724138,
决明子,有,有-明目功效,2.06896551724138,
决明子,有,有-气味,2.06896551724138,
决明子,有,有-味道,2.06896551724138,
决明子,有,有-叶子,2.06896551724138,
蕨菜,是,是-食物,24,
蕨菜,有,有-叶子,20,
蕨菜,是,是-植物,17,
蕨菜,是,是-蔬菜,15,
蕨菜,有,有-根,14,
蕨菜,有,有-茎,14,
蕨菜,需要,需要-水,13,
蕨菜,需要,需要-阳光,11,
蕨菜,是,是-绿色的,10,
蕨菜,需要,需要-土,10,
蕨菜,需要,需要-种植,7,
蕨菜,需要,需要-采摘,6,
蕨菜,可以,可以-凉拌,4,
蕨菜,是,是-菜,4,
蕨菜,是,是-野生的,4,
蕨菜,像,像-草,4,
蕨菜,像,像-树叶,4,
蕨菜,需要,需要-清洗,4,
蕨菜,可以,可以-炒,3,
蕨菜,是,是-药,3,
蕨菜,需要,需要-肥料,3,
蕨菜,需要,需要-空气,3,
蕨菜,需要,需要-挖,3,
蕨菜,需要,需要-煮,3,
蕨菜,有,有-多种颜色,3,
蕨菜,是,是-农作物,2,
蕨菜,像,像-蒲公英,2,
蕨菜,需要,需要-营养,2,
蕨菜,有,有-菜根,2,
蕨菜,有,有-多种型号,2,
蕨菜,有,有-多种种类,2,
蕨菜,有,有-维生素,2,
蕨菜,有,有-营养,2,
军装,可以,可以-穿,25.1612903225806,
军装,其他,其他-军人,22.258064516129,
军装,是,是-服饰,21.2903225806452,
军装,是,是-衣服,11.6129032258065,
军装,有,有-裤子,10.6451612903226,
军装,有,有-帽子,9.67741935483871,
军装,有,有-上衣,9.67741935483871,
军装,需要,需要-清洗,7.74193548387097,
军装,是,是-绿色的,6.7741935483871,
军装,是,是-制服,6.7741935483871,
军装,需要,需要-制造,6.7741935483871,
军装,有,有-布,5.80645161290323,
军装,有,有-多种颜色,5.80645161290323,
军装,可以,可以-保暖,3.87096774193548,
军装,是,是-战争,3.87096774193548,
军装,像,像-中山装,3.87096774193548,
军装,是,是-帅气的,2.90322580645161,
军装,需要,需要-线,2.90322580645161,
军装,需要,需要-熨烫,2.90322580645161,
军装,有,有-衬衫,2.90322580645161,
军装,有,有-袋子,2.90322580645161,
军装,有,有-多种样式,2.90322580645161,
军装,有,有-徽章,2.90322580645161,
军装,有,有-领子,2.90322580645161,
军装,有,有-下衣,2.90322580645161,
军装,可以,可以-保护,1.93548387096774,
军装,可以,可以-保护人,1.93548387096774,
军装,可以,可以-辨别军种,1.93548387096774,
军装,可以,可以-戴,1.93548387096774,
军装,可以,可以-显示身份,1.93548387096774,
军装,是,是-礼服,1.93548387096774,
军装,是,是-统一的,1.93548387096774,
军装,是,是-正式的,1.93548387096774,
军装,像,像-草地,1.93548387096774,
军装,像,像-海洋,1.93548387096774,
军装,像,像-警服,1.93548387096774,
军装,像,像-西装,1.93548387096774,
军装,需要,需要-爱护,1.93548387096774,
军装,需要,需要-保存,1.93548387096774,
军装,需要,需要-认真对待,1.93548387096774,
军装,有,有-多种型号,1.93548387096774,
军装,有,有-肩章,1.93548387096774,
军装,有,有-扣子,1.93548387096774,
军装,有,有-领带,1.93548387096774,
军装,有,有-外套,1.93548387096774,
军装,有,有-袖子,1.93548387096774,
军装,有,有-勋章,1.93548387096774,
咖啡,是,是-饮料,23,
咖啡,可以,可以-饮用,22,
咖啡,是,是-苦的,18,
咖啡,可以,可以-提神,16,
咖啡,有,有-水,10,
咖啡,是,是-香的,8,
咖啡,需要,需要-研磨,8,
咖啡,可以,可以-冲泡,7,
咖啡,像,像-巧克力,7,
咖啡,是,是-棕色的,6,
咖啡,有,有-糖,6,
咖啡,需要,需要-制造,5,
咖啡,有,有-多种种类,5,
咖啡,有,有-咖啡因,5,
咖啡,需要,需要-咖啡豆,4,
咖啡,可以,可以-买卖,3,
咖啡,是,是-黑色的,3,
咖啡,是,是-食物,3,
咖啡,是,是-液体,3,
咖啡,是,是-植物,3,
咖啡,像,像-茶,3,
咖啡,像,像-墨水,3,
咖啡,像,像-中药,3,
咖啡,有,有-多种颜色,3,
咖啡,有,有-咖啡豆,3,
咖啡,有,有-味道,3,
咖啡,可以,可以-解渴,2,
咖啡,可以,可以-送礼,2,
咖啡,是,是-热的,2,
咖啡,是,是-涩的,2,
咖啡,是,是-种子,2,
咖啡,像,像-板蓝根,2,
咖啡,像,像-酱油,2,
咖啡,像,像-可可,2,
咖啡,需要,需要-烘烤,2,
咖啡,需要,需要-咖啡杯,2,
咖啡,需要,需要-空气,2,
咖啡,需要,需要-热水,2,
咖啡,需要,需要-土,2,
咖啡,需要,需要-阳光,2,
咖啡,需要,需要-煮,2,
咖啡,有,有-多种品牌,2,
咖啡,有,有-多种味道,2,
咖啡,有,有-咖啡粉,2,
咖啡豆,是,是-果实,9,
咖啡豆,是,是-食物,9,
咖啡豆,是,是-香的,9,
咖啡豆,是,是-植物,8,
咖啡豆,需要,需要-采摘,8,
咖啡豆,需要,需要-研磨,8,
咖啡豆,是,是-豆,7,
咖啡豆,是,是-棕色的,7,
咖啡豆,可以,可以-提神,6,
咖啡豆,是,是-黑色的,5,
咖啡豆,是,是-咖啡,5,
咖啡豆,像,像-巧克力,5,
咖啡豆,需要,需要-种植,5,
咖啡豆,是,是-硬的,4,
咖啡豆,像,像-红豆,4,
咖啡豆,需要,需要-阳光,4,
咖啡豆,有,有-多种颜色,4,
咖啡豆,有,有-多种种类,4,
咖啡豆,有,有-咖啡因,4,
咖啡豆,可以,可以-买卖,3,
咖啡豆,可以,可以-磨成粉,3,
咖啡豆,是,是-苦的,3,
咖啡豆,是,是-圆形,3,
咖啡豆,是,是-种子,3,
咖啡豆,像,像-大豆,3,
咖啡豆,像,像-黑豆,3,
咖啡豆,像,像-黄豆,3,
咖啡豆,像,像-石头,3,
咖啡豆,需要,需要-晾干,3,
咖啡豆,需要,需要-磨,3,
咖啡豆,有,有-多种产地,3,
咖啡豆,有,有-营养,3,
咖啡豆,可以,可以-冲泡,2,
咖啡豆,可以,可以-磨咖啡,2,
咖啡豆,是,是-材料,2,
咖啡豆,是,是-饮料,2,
咖啡豆,是,是-原材料,2,
咖啡豆,像,像-茶叶,2,
咖啡豆,像,像-绿豆,2,
咖啡豆,需要,需要-保存,2,
咖啡豆,需要,需要-炒,2,
咖啡豆,需要,需要-烘烤,2,
咖啡豆,需要,需要-咖啡机,2,
咖啡豆,需要,需要-磨粉,2,
咖啡豆,需要,需要-磨碎,2,
咖啡豆,需要,需要-清洗,2,
咖啡豆,需要,需要-水,2,
咖啡豆,需要,需要-土,2,
咖啡豆,需要,需要-制造,2,
咖啡豆,需要,需要-煮,2,
咖啡豆,有,有-包装,2,
咖啡豆,有,有-多种形状,2,
咖啡豆,有,有-多种型号,2,
咖啡豆,有,有-皮,2,
咖啡豆,有,有-味道,2,
咖啡机,是,是-机器,18,
咖啡机,需要,需要-电,16,
咖啡机,需要,需要-清洗,7,
咖啡机,像,像-饮水机,6,
咖啡机,是,是-贵的,5,
咖啡机,有,有-多种种类,4,
咖啡机,可以,可以-研磨,3,
咖啡机,是,是-电器,3,
咖啡机,是,是-工具,3,
咖啡机,是,是-金属,3,
咖啡机,像,像-豆浆机,3,
咖啡机,需要,需要-水,3,
咖啡机,可以,可以-买卖,2,
咖啡机,可以,可以-磨咖啡,2,
咖啡机,可以,可以-做咖啡,2,
咖啡机,可以,可以-做咖啡的机器,2,
咖啡机,是,是-厨具,2,
咖啡机,是,是-塑料,2,
咖啡机,是,是-小的,2,
咖啡机,是,是-一种机器,2,
咖啡机,需要,需要-保养,2,
咖啡机,需要,需要-技术,2,
咖啡机,需要,需要-维护,2,
咖啡机,需要,需要-制造,2,
咖啡机,有,有-按键,2,
咖啡机,有,有-多种品牌,2,
咖啡机,有,有-咖啡豆,2,
咖喱酱,有,有-咖喱,17.5862068965517,
咖喱酱,是,是-调料,16.551724137931,
咖喱酱,是,是-食物,14.4827586206896,
咖喱酱,可以,可以-调味,12.4137931034483,
咖喱酱,是,是-酱料,8.27586206896552,
咖喱酱,是,是-好吃的,5.17241379310345,
咖喱酱,是,是-黄色的,5.17241379310345,
咖喱酱,可以,可以-拌,4.13793103448276,
咖喱酱,可以,可以-拌饭,4.13793103448276,
咖喱酱,可以,可以-买卖,4.13793103448276,
咖喱酱,是,是-辣的,4.13793103448276,
咖喱酱,像,像-番茄酱,4.13793103448276,
咖喱酱,需要,需要-保存,4.13793103448276,
咖喱酱,需要,需要-密封,4.13793103448276,
咖喱酱,需要,需要-制造,4.13793103448276,
咖喱酱,有,有-牛奶,4.13793103448276,
咖喱酱,是,是-咸的,3.10344827586207,
咖喱酱,有,有-味道,3.10344827586207,
咖喱酱,可以,可以-炒菜,2.06896551724138,
咖喱酱,可以,可以-炖汤,2.06896551724138,
咖喱酱,可以,可以-下饭,2.06896551724138,
咖喱酱,是,是-深色的,2.06896551724138,
咖喱酱,是,是-棕色的,2.06896551724138,
咖喱酱,像,像-粪便,2.06896551724138,
咖喱酱,像,像-牛肉酱,2.06896551724138,
咖喱酱,像,像-沙拉酱,2.06896551724138,
咖喱酱,像,像-土豆泥,2.06896551724138,
咖喱酱,像,像-香菇酱,2.06896551724138,
咖喱酱,有,有-多种颜色,2.06896551724138,
咖喱酱,有,有-肉,2.06896551724138,
咖喱酱,有,有-水,2.06896551724138,
咖喱酱,有,有-土豆,2.06896551724138,
咖喱酱,有,有-盐,2.06896551724138,
卡车,是,是-大的,16.551724137931,
卡车,有,有-轮子,16.551724137931,
卡车,是,是-车,12.4137931034483,
卡车,是,是-工具,11.3793103448276,
卡车,像,像-货车,10.3448275862069,
卡车,可以,可以-运输,6.20689655172414,
卡车,其他,其他-交通,5.17241379310345,
